"TWI","3S91320Inso","3S91320NDVI","T43SDEM","T43SSlope"
5.63883591,11.763400078,0.0126372511,253.61543274,9.3656816483
5.49764442,11.868523598,0.0126372511,253.35972595,9.5475025177
5.3998847,11.996043205,0.0126372511,253.0841217,9.880399704
5.35304546,12.107915878,0.0126372511,252.78302002,10.242959976
5.49996281,12.229066849,0.0126372511,252.45927429,9.7593479156
6.04155159,13,0.2074705213,266.00460815,4.1167864799
5.78681755,13,0.2074705213,265.94403076,4.3901519775
5.42636633,13,0.2074705213,265.847229,4.6270637512
5.32943583,13,0.2449124456,265.70257568,4.655749321
5.52626514,13,0.2449124456,265.54772949,4.3781061172
5.8172698,13,0.2449124456,265.41424561,4.0533394814
6.03360128,13,0.2449124456,265.28640747,3.9484500885
6.19339085,13,0.2449124456,265.1625061,3.8984839916
6.28360748,13,0.2821139395,265.03991699,3.9368231297
6.30426264,13,0.2821139395,264.91500854,4.0848531723
6.24186659,13,0.2821139395,264.7835083,4.3582396507
6.10528278,13,0.2821139395,264.64025879,5.0603437424
6.04439163,13,0.2821139395,264.45391846,5.7914347649
6.20094824,13,0.2903108895,264.25027466,5.7229614258
6.36748552,13,0.2903108895,264.06637573,5.5615563393
6.48280096,13,0.2903108895,263.87246704,5.7873234749
6.62074375,13,0.2903108895,263.66809082,6.006896019
6.78561592,13,0.2903108895,263.45462036,6.210963726
6.94253826,12.999837875,0.3140188158,263.23330688,6.4122819901
7.08733225,12.995154381,0.3140188158,263.00524902,6.6035518646
7.25615311,12.985994339,0.3140188158,262.77243042,6.5756316185
7.25241661,12.869787216,0.3140188158,262.55221558,7.3633184433
7.33667183,12.635278702,0.3140188158,262.27459717,8.8713741302
7.36170053,12.506592751,0.3303657472,261.96099854,8.5305814743
7.44537163,12.496339798,0.3303657472,261.72576904,7.1821551323
7.27795267,12.389122963,0.3303657472,261.52713013,6.6354646683
7.18046236,12.267066956,0.3303657472,261.34265137,6.3800325394
7.06926727,12.260416985,0.3303657472,261.17019653,6.1710495949
6.9649024,12.263867378,0.2871389091,261.00726318,6.0026659966
6.98735428,12.365951538,0.2871389091,260.85171509,5.4940919876
7.18680954,12.474921227,0.2871389091,260.72897339,4.6469807625
6.9908762,12.373797417,0.2871389091,260.65106201,4.8635449409
6.40453529,12.251681328,0.2871389091,260.54400635,6.2167730331
6.01062918,12.239878654,0.2040389776,260.38339233,7.0034661293
5.79324961,12.239583015,0.2040389776,260.21234131,7.1199250221
5.64102888,12.239583015,0.2040389776,260.03045654,7.2661643028
5.52590322,12.239735603,0.2040389776,259.83398438,7.5169382095
5.20591736,12.244505882,0.2040389776,259.61767578,7.9353652
5.20301485,12.25431633,0.1100178286,259.3737793,8.5624275208
5.34965324,12.255203247,0.1100178286,259.09594727,8.6978874207
5.44718409,12.238481522,0.1100178286,258.83901978,9.1369848251
5.30441666,12.016434669,0.1100178286,258.53640747,11.555230141
5.19147539,11.764233589,0.1100178286,258.0977478,14.038321495
5.17575645,11.75,0.0470613539,257.60119629,15.261990547
5.19549751,11.75,0.0470613539,257.06677246,15.957210541
5.25680399,11.75,0.0470613539,256.51879883,16.013706207
5.36819458,11.749853134,0.0470613539,255.9861908,15.40823555
5.5301199,11.745417595,0.0470613539,255.4949646,14.253287315
5.88505316,11.744616508,0.0189840365,255.06541443,11.776964188
6.14706326,11.746201515,0.0189840365,254.80485535,9.4777479172
5.76741362,11.63679409,0.0189840365,254.6204071,9.8335170746
5.46889544,11.507457733,0.0189840365,254.35554504,10.515418053
5.31061649,11.5,0.0189840365,254.10342407,10.301767349
5.1751194,11.503295898,0.0126372511,253.85284424,10.305205345
5.07252932,11.608106613,0.0126372511,253.58935547,10.523656845
5.00691557,11.732497215,0.0126372511,253.30281067,10.883991241
4.98698425,11.744417191,0.0126372511,252.9884491,11.257670403
5.19220543,11.754230499,0.0126372511,252.65124512,10.595779419
6.16683626,13,0.2587435246,266.09014893,3.701366663
6.02001333,13,0.2587435246,266.0324707,3.986325264
5.64285374,13,0.2587435246,265.94076538,4.1670689583
5.47700071,13,0.2587435246,265.81466675,4.5375390053
5.55201244,13,0.2963663042,265.6539917,4.8387093544
5.83284378,13,0.2963663042,265.48849487,4.5364546776
6.15039158,13,0.2963663042,265.35421753,4.073805809
6.37406158,13,0.2963663042,265.22631836,3.9409897327
6.55455828,13,0.2963663042,265.10183716,3.8861227036
6.68538761,13,0.3313431144,264.97787476,3.9239485264
6.75442553,13,0.3313431144,264.85089111,4.0646390915
6.76562023,13,0.3313431144,264.71716309,4.3069725037
6.70130396,13,0.3313431144,264.57272339,4.8520774841
6.71790266,13,0.3313431144,264.39526367,5.3834342957
6.89478159,13,0.355030328,264.20462036,5.3124551773
7.07635498,13,0.355030328,264.02835083,5.1932830811
7.17948103,13,0.355030328,263.84494019,5.375023365
7.26243973,12.999835968,0.355030328,263.65411377,5.5698227882
7.33053827,12.995145798,0.355030328,263.45654297,5.7856516838
7.36757421,12.986127853,0.3593998849,263.25253296,6.0416865349
7.59026194,12.877969742,0.3593998849,263.04190063,6.3203716278
7.67723656,12.744269371,0.3593998849,262.82617188,6.2102718353
7.52342749,12.517026901,0.3593998849,262.6416626,6.8829741478
7.08200979,12.263896942,0.3593998849,262.40356445,8.7367067337
6.86799574,12.240156174,0.3102121353,262.1053772,8.9355211258
6.69642687,12.235923767,0.3102121353,261.87774658,7.9047398567
6.6004281,12.128705978,0.3102121353,261.68356323,7.5156965256
6.36674643,12.006650925,0.3102121353,261.50216675,7.3509936333
6.17536211,12,0.3102121353,261.33169556,7.2123403549
6.07518959,12.00360775,0.1694291234,261.16986084,7.1034622192
6.17690372,12.106743813,0.1694291234,261.01351929,6.8679633141
6.41291523,12.117811203,0.1694291234,260.86383057,6.1864128113
6.3164916,11.997851372,0.1694291234,260.80508423,6.0918188095
5.75775337,11.889497757,0.1694291234,260.75393677,7.3508419991
5.24471188,11.767203331,0.0164106674,260.59185791,8.2674779892
5.01042271,11.760416985,0.0164106674,260.41488647,8.3571281433
4.90500784,11.760416985,0.0164106674,260.22616577,8.4546136856
4.72325325,11.763922691,0.0164106674,260.02160645,8.6390457153
4.73346519,11.870146751,0.0164106674,259.79675293,8.9673213959
7.87106705,13,0.2353734523,266.27542114,1.121297121
7.8962121,13,0.2353734523,266.28765869,1.2487088442
7.46001959,13,0.2353734523,266.28118896,1.4963284731
6.8424983,13,0.2353734523,266.24307251,1.9280956984
6.46169138,13,0.2587435246,266.17861938,2.5948457718
6.16980886,13,0.2587435246,266.10534668,3.3317158222
5.81759882,13,0.2587435246,266.01589966,3.8296329975
5.64845181,13,0.2587435246,265.89517212,4.0508918762
5.70238495,13,0.2587435246,265.76083374,4.5042757988
5.8932085,13,0.2963663042,265.59698486,4.8715596199
6.24618816,13,0.2963663042,265.43222046,4.4399814606
6.57001114,13,0.2963663042,265.29992676,3.9097857475
6.76556015,13,0.2963663042,265.1739502,3.7601318359
6.93963528,13,0.2963663042,265.05090332,3.7034337521
7.08929253,13,0.3313431144,264.92764282,3.7467556
7.2002511,13,0.3313431144,264.80059814,3.8918275833
7.26514339,13,0.3313431144,264.66644287,4.1217522621
7.29565334,13,0.3313431144,264.52252197,4.4661421776
7.36181831,12.999834061,0.3313431144,264.36071777,4.7792859077
7.46273899,12.995129585,0.355030328,264.19009399,4.8624272346
7.52790928,12.989862442,0.355030328,264.02243042,4.9193754196
7.53369617,12.989583015,0.355030328,263.85025024,5.0800948143
7.51745844,12.985818863,0.355030328,263.67404175,5.2704825401
7.72282028,12.877940178,0.355030328,263.49398804,5.5229306221
7.40023088,12.752595901,0.3593998849,263.30917358,5.8601899147
7.29966879,12.62997818,0.3593998849,263.1182251,6.2517113686
7.25760889,12.391428947,0.3593998849,262.92202759,6.149122715
6.98548651,12.142336845,0.3593998849,262.77761841,6.7494735718
6.46880293,11.895980835,0.3593998849,262.58374023,8.8462934494
5.88995266,11.767009735,0.3102121353,262.3031311,9.524061203
5.5986886,11.760098457,0.3102121353,262.08453369,8.8080797195
5.68235779,11.750775337,0.3102121353,261.89581299,8.5791759491
5.42956972,11.740161896,0.3102121353,261.71826172,8.5178136826
5.29868889,11.739583015,0.3102121353,261.550354,8.4549636841
5.33587885,11.739740372,0.1694291234,261.38989258,8.4018039703
5.61579609,11.736884117,0.1694291234,261.23373413,8.3495883942
6.07227564,11.526629448,0.1694291234,261.08267212,7.939391613
5.79925251,11.485760689,0.1694291234,261.04595947,7.8074717522
4.97132254,11.610754013,0.1694291234,261.02050781,8.8178501129
4.65600872,11.496665955,0.0164106674,260.8548584,9.6318073273
4.57536745,11.489583015,0.0164106674,260.67153931,9.7059144974
4.52924395,11.489583015,0.0164106674,260.47543335,9.7867116928
4.50858593,11.493089676,0.0164106674,260.26226807,9.9461250305
4.50913906,11.599313736,0.0164106674,260.02853394,10.224268913
7.76244497,13,0.2353734523,266.25497437,1.0372573137
7.56463909,13,0.2353734523,266.26171875,1.130507946
7.33712912,13,0.2353734523,266.25512695,1.3943223953
6.90295506,13,0.2353734523,266.2220459,1.8740972281
6.48151207,13,0.2587435246,266.16098022,2.5092740059
6.13810158,13,0.2587435246,266.07409668,3.1582679749
5.93153191,13,0.2587435246,265.96505737,3.6778926849
5.92113495,13,0.2587435246,265.83920288,4.0099568367
6.01502466,13,0.2587435246,265.70333862,4.3930315971
6.27613401,13,0.2963663042,265.54611206,4.5722928047
6.67138529,12.999829292,0.2963663042,265.39089966,4.1230592728
7.01140213,12.995096207,0.2963663042,265.26293945,3.6525628567
7.19340086,12.989855766,0.2963663042,265.14120483,3.5167958736
7.32817364,12.989583015,0.2963663042,265.02203369,3.482927084
7.44249296,12.989583015,0.3313431144,264.90182495,3.5609548092
7.52323151,12.989583015,0.3313431144,264.77685547,3.7409336567
7.58038855,12.989583015,0.3313431144,264.644104,3.9856004715
7.64612722,12.989417076,0.3313431144,264.5022583,4.11810112
7.68562746,12.980890274,0.3313431144,264.36108398,4.2466249466
7.61051178,12.867419243,0.355030328,264.21542358,4.626666069
7.54491711,12.746004105,0.355030328,264.05664062,4.9500141144
7.48643875,12.739583015,0.355030328,263.89593506,5.0976257324
7.39562559,12.735818863,0.355030328,263.73498535,5.2883300781
7.24351358,12.6277771,0.355030328,263.57348633,5.5816640854
7.02752686,12.497746468,0.3593998849,263.40939331,5.9993171692
6.79589987,12.369682312,0.3593998849,263.23980713,6.4995346069
6.63558388,12.126493454,0.3593998849,263.06506348,6.499686718
6.26726484,11.881302834,0.3593998849,262.96237183,7.0603294373
5.65906,11.640416145,0.3593998849,262.81420898,9.2101373672
4.99735594,11.502209663,0.3102121353,262.55249023,10.239767075
4.89859724,11.491035461,0.3102121353,262.34368896,9.8564567566
4.68274641,11.388834,0.3102121353,262.16271973,10.018615723
4.51883221,11.267066956,0.3102121353,261.9914856,10.428030014
4.58165836,11.260416985,0.3102121353,261.82687378,10.596627235
4.83992767,11.260416985,0.1694291234,261.66830444,10.581928253
5.2744379,11.249162674,0.1694291234,261.51260376,10.570342064
5.74649477,10.92603302,0.1694291234,261.36132812,10.299674988
5.37556267,10.872959137,0.1694291234,261.34503174,10.282288551
4.58384418,11.119440079,0.1694291234,261.3421936,11.211979866
4.32915449,11.007377625,0.0164106674,261.17333984,11.97492218
4.26283836,11,0.0164106674,260.98413086,12.105840683
4.24235916,11,0.0164106674,260.78137207,12.242483139
4.24923706,11.000152588,0.0164106674,260.56167603,12.454441071
4.28770971,11.004618645,0.0164106674,260.32144165,12.775067329
7.82425642,12.999956131,0.2353734523,266.22720337,0.9639317393
7.6523447,12.998807907,0.2353734523,266.22644043,0.978040278
7.40350151,12.998697281,0.2353734523,266.2166748,1.2023134232
6.99251699,12.999933243,0.2353734523,266.1812439,1.7482714653
6.64207983,13,0.2587435246,266.11801147,2.4243497849
6.40125179,13,0.2587435246,266.02859497,3.0657391548
6.28782606,12.999827385,0.2587435246,265.91738892,3.5691759586
6.29755354,12.995079041,0.2587435246,265.79116821,3.8836390972
6.42170143,12.989852905,0.2587435246,265.65686035,4.0740461349
6.67470884,12.989583015,0.2963663042,265.51358032,3.9905600548
6.95756626,12.985657692,0.2963663042,265.37628174,3.6957349777
7.14995003,12.876791954,0.2963663042,265.25582886,3.6480484009
7.24884129,12.756270409,0.2963663042,265.14028931,3.7196662426
7.32762146,12.75,0.2963663042,265.0272522,3.7635281086
7.38133001,12.7498312,0.3313431144,264.9125061,3.9288105965
7.41129732,12.745112419,0.3313431144,264.79193115,4.2002205849
7.43281555,12.739859581,0.3313431144,264.6625061,4.5212574005
7.52285385,12.735752106,0.3313431144,264.52423096,4.5998997688
7.48389769,12.623477936,0.3313431144,264.40750122,4.7833094597
7.22856617,12.389505386,0.355030328,264.29016113,5.5473871231
7.02120829,12.256700516,0.355030328,264.1395874,6.1015787125
6.86058807,12.25,0.355030328,263.98947144,6.213124752
6.68561554,12.249835968,0.355030328,263.8432312,6.3596100807
6.44333506,12.241394043,0.355030328,263.70019531,6.6338605881
6.14155626,12.124580383,0.3593998849,263.55731201,7.0717511177
5.8729291,11.891177177,0.3593998849,263.41012573,7.6377310753
5.73340082,11.650592804,0.3593998849,263.25793457,7.69500494
5.54165983,11.508558273,0.3593998849,263.19372559,7.9743704796
5.01250267,11.380441666,0.3593998849,263.09109497,9.9887180328
4.52452612,11.144814491,0.3102121353,262.85272217,11.711841583
4.36119223,11.119037628,0.3102121353,262.65444946,11.76819706
4.18378592,11.132203102,0.3102121353,262.5140686,11.800556183
4.11996365,11.017066956,0.3102121353,262.38571167,12.267417908
4.31474161,11.010416985,0.3102121353,262.22433472,12.541106224
4.6219883,11.010416985,0.1694291234,262.06671143,12.559944153
5.07134247,10.995567322,0.1694291234,261.91207886,12.593729019
5.5091691,10.569216728,0.1694291234,261.76242065,12.449220657
5.10613108,10.497168541,0.1694291234,261.76754761,12.510222435
4.31390572,10.762047768,0.1694291234,261.78964233,13.323910713
4.03093004,10.5448246,0.0164106674,261.62350464,14.027708054
3.97850084,10.53125,0.0164106674,261.43502808,14.229577065
3.97360349,10.53125,0.0164106674,261.23297119,14.426869392
3.99094701,10.53125,0.0164106674,261.01525879,14.683068275
4.0379138,10.527756691,0.0164106674,260.77893066,15.041622162
8.57203579,12.997407913,0.2353734523,266.20562744,0.9028517008
8.53026485,12.967628479,0.2353734523,266.20223999,0.9828139544
7.84826851,12.961543083,0.2353734523,266.19064331,1.1381875277
7.21408319,12.988145828,0.2353734523,266.15463257,1.5667276382
6.79799747,12.989583015,0.2587435246,266.09155273,2.3116419315
6.53587294,12.989583015,0.2587435246,266.00265503,3.0218374729
6.40235472,12.985602379,0.2587435246,265.89242554,3.5848219395
6.42268896,12.876408577,0.2587435246,265.76776123,3.9394814968
6.58244801,12.756196976,0.2587435246,265.63656616,4.014193058
6.86866522,12.75,0.2963663042,265.51379395,3.8055229187
6.95545101,12.746073723,0.2963663042,265.42300415,3.7787106037
6.89629507,12.637208939,0.2963663042,265.33465576,4.1455345154
6.89364338,12.516687393,0.2963663042,265.22509766,4.4013752937
6.94072914,12.510248184,0.2963663042,265.11886597,4.5147619247
6.9565239,12.501653671,0.3313431144,265.01303101,4.7616205215
6.92422342,12.387866974,0.3313431144,264.90252686,5.1247301102
6.88931417,12.266594887,0.3313431144,264.78314209,5.534945488
6.89494371,12.251873016,0.3313431144,264.65481567,5.6941847801
6.70040894,12.13888073,0.3313431144,264.57019043,6.0761475563
6.29216623,11.905190468,0.355030328,264.48580933,7.1378889084
5.96278286,11.767395973,0.355030328,264.34078979,7.798116684
5.76068783,11.760416985,0.355030328,264.19546509,7.8209118843
5.62029505,11.760416985,0.355030328,264.05700684,7.8429703712
5.44212437,11.75666523,0.355030328,263.92642212,7.9933629036
5.22526979,11.64870739,0.3593998849,263.80136108,8.3363304138
5.07763815,11.518778801,0.3593998849,263.67687988,8.8596534729
5.04926062,11.398860931,0.3593998849,263.54898071,8.9578237534
5.20920801,11.259498596,0.3593998849,263.46829224,8.9177436829
4.67847395,11.131410599,0.3593998849,263.42599487,10.495502472
4.00039911,10.807231903,0.3102121353,263.28967285,12.804498672
3.83361626,10.766548157,0.3102121353,263.08587646,13.279099464
3.94298148,10.992333412,0.3102121353,262.9430542,12.536290169
4.09427738,11.000288963,0.3102121353,262.81716919,12.251081467
4.33329391,11,0.3102121353,262.65820312,12.299240112
4.62075281,11,0.1694291234,262.50338745,12.36967659
5.05914688,10.984993935,0.1694291234,262.35205078,12.464819908
5.52205467,10.55415535,0.1694291234,262.20629883,12.338032722
5.09009266,10.484838486,0.1694291234,262.22796631,12.274248123
4.25443888,10.856753349,0.1694291234,262.26885986,12.896814346
3.98374677,10.757081985,0.0164106674,262.10699463,13.51901722
3.96138382,10.75,0.0164106674,261.92086792,13.699544907
3.97608805,10.75,0.0164106674,261.72061157,13.852777481
4.01283503,10.75,0.0164106674,261.50537109,14.034203529
4.07628012,10.746506691,0.0164106674,261.27355957,14.291008949
7.0151,12.926803589,0.2297448069,266.209198,1.1324404478
7.32800341,12.81614399,0.2297448069,266.21109009,1.5415166616
7.33005428,12.760912895,0.2297448069,266.20214844,1.6350257397
6.94070387,12.75042057,0.2297448069,266.17706299,1.8858529329
6.56780148,12.75,0.291403234,266.12701416,2.6046631336
6.29330254,12.75,0.291403234,266.05111694,3.3445427418
6.14661217,12.746019363,0.291403234,265.95199585,3.9720373154
6.1575222,12.636825562,0.291403234,265.83544922,4.3983330727
6.36710501,12.516441345,0.291403234,265.71002197,4.4356331825
6.50030088,12.505504608,0.3267792761,265.61022949,4.290989399
6.4763236,12.500100136,0.3267792761,265.54333496,4.429265976
6.43803596,12.495096207,0.3267792761,265.45843506,4.6811175346
6.42661524,12.489855766,0.3267792761,265.35388184,4.806658268
6.4766736,12.485697746,0.3267792761,265.25601196,4.9412565231
6.45879936,12.373207092,0.3334148824,265.16137695,5.2132639885
6.36461306,12.143750191,0.3334148824,265.0635376,5.5929689407
6.27202892,12.007866859,0.3334148824,264.95657349,6.00974226
