"NDVI","TWI","Insolation","Slope","Elevation"
0.0129851913,4.3954792,19.406934738,4.8683590889,232.4299469
0.0129851913,4.57686043,18.850456238,4.2757225037,232.26773071
0.0129851913,4.80333042,18.556440353,3.7730970383,232.14520264
0.0335105024,2.19502997,15.418205261,18.676746368,232.07272339
0.0335105024,2.19500899,16.224985123,16.770454407,232.54104614
0.0335105024,2.43222356,16.603591919,15.679647446,232.69827271
0.0335105024,2.47870326,16.38001442,16.8598423,232.79743958
0.0335105024,2.49648738,16.135204315,18.034809113,232.862854
0.0387709029,2.53676486,16.004796982,19.031843185,232.90524292
0.0387709029,2.62866473,15.884160042,19.816141129,232.93202209
0.0387709029,2.81172609,15.763523102,20.400062561,232.94812012
0.0387709029,2.88865185,15.63830471,21.830701828,232.97862244
0.0387709029,2.28861809,15.528252602,22.987060547,233.36712646
0.0366829075,2.0214541,15.756439209,21.675041199,233.76568604
0.0366829075,2.29067206,15.989851952,20.250030518,233.82038879
0.0366829075,2.43608594,16,20.002540588,233.8553772
0.0366829075,2.48666215,16,19.74631691,233.87593079
0.0366829075,2.54181552,16.000173569,19.370109558,233.87968445
0.0480142832,2.67547727,16.014389038,18.8072052,233.87123108
0.0480142832,2.94875479,16.243824005,18.078952789,233.85688782
0.0480142832,3.17031145,16.256343842,17.92688942,233.85575867
0.0480142832,2.64238906,16.277273178,17.633613586,234.12541199
0.0480142832,2.24371886,16.756708145,15.749223709,234.38856506
0.0500052869,2.45524764,17.257955551,13.756176949,234.37934875
0.0500052869,2.63276792,17.651451111,12.486862183,234.35765076
0.0500052869,2.72724557,18.06039238,11.254449844,234.32481384
0.0500052869,2.81761694,18.787166595,10.151144028,234.26161194
0.0500052869,2.91922021,19.497297287,9.3237457275,234.14968872
0.0373814479,3.229532,19.820266724,9.1142501831,233.98725891
0.0373814479,3.71958113,19.865598679,9.2594280243,233.78747559
0.0373814479,4.03817129,19.733467102,8.9778366089,233.6063385
0.0373814479,3.79978061,19.643699646,8.0865535736,233.40576172
0.0129851913,4.57769823,19.92880249,5.1936788559,232.75141907
0.0129851913,4.74324322,19.699764252,5.0372281075,232.63671875
0.0129851913,4.56089878,19.335924149,4.7465233803,232.48164368
0.0129851913,4.56178284,18.930894852,4.2978463173,232.3132782
0.0129851913,4.63251734,18.632064819,3.9329874516,232.15655518
0.0335105024,2.27544403,15.217106819,17.969326019,232.48919678
0.0335105024,2.2960372,16.2364254,15.716464043,232.9727478
0.0335105024,2.4876008,16.84737587,14.219455719,233.19396973
0.0335105024,2.49492097,16.639766693,15.124734879,233.3543396
0.0335105024,2.48504043,16.395421982,16.266950607,233.473526
0.0387709029,2.50006413,16.268732071,17.394523621,233.56213379
0.0387709029,2.56497383,16.133930206,18.403915405,233.62765503
0.0387709029,2.71338582,16.004699707,19.289834976,233.6738739
0.0387709029,2.75845909,15.883664131,21.019104004,233.72323608
0.0387709029,2.18470359,15.773221016,22.314840317,234.10797119
0.0366829075,1.9460367,15.887598038,21.092830658,234.49888611
0.0366829075,2.18902087,16.00116539,19.857784271,234.5544281
0.0366829075,2.31297565,16.000530243,19.777240753,234.58534241
0.0366829075,2.3512485,16.006368637,19.605201721,234.59959412
0.0366829075,2.39228201,16.012470245,19.291296005,234.59162903
0.0480142832,2.50286531,16.023153305,18.806293488,234.56307983
0.0480142832,2.76438761,16.257534027,18.155986786,234.52093506
0.0480142832,3.02699542,16.382650375,17.752660751,234.48577881
0.0480142832,2.57866621,16.409227371,17.018407822,234.71008301
0.0480142832,2.18689156,16.90634346,15.17493248,234.92436218
0.0500052869,2.34779882,17.550228119,13.341403008,234.86987305
0.0500052869,2.5419724,18.182735443,11.926683426,234.79782104
0.0500052869,2.71602321,18.903108597,10.491091728,234.70530701
0.0500052869,2.93170452,19.518606186,9.4169635773,234.57319641
0.0500052869,3.30308914,19.876073837,8.7014093399,234.38879395
0.0373814479,3.73729491,19.953186035,8.4716291428,234.15707397
0.0373814479,4.21740723,19.944473267,8.8359603882,233.93438721
0.0373814479,4.30534935,19.909658432,9.1297292709,233.75637817
0.0335105024,2.31512237,15.440120697,17.007314682,232.89909363
0.0335105024,2.36172533,16.376125336,14.635645866,233.37046814
0.0335105024,2.51757574,17.085073471,12.901946068,233.6307373
0.0335105024,2.51072383,16.996496201,13.455275536,233.8396759
0.0335105024,2.48281765,16.762771606,14.452632904,234.0113678
0.0387709029,2.47381663,16.624319077,15.605372429,234.15087891
0.0387709029,2.51474953,16.394405365,16.737289429,234.2615509
0.0387709029,2.63407636,16.267681122,17.803228378,234.34651184
0.0387709029,2.64168572,16.12739563,19.734895706,234.42662048
0.0387709029,2.09831429,16.008811951,21.092252731,234.80999756
0.0366829075,1.90220428,16.127706528,19.816436768,235.19538879
0.0366829075,2.122298,16.132305145,18.633260727,235.26321411
0.0366829075,2.21968627,16.029294968,18.662858963,235.29626465
0.0366829075,2.25026679,16.149755478,18.559867859,235.30404663
0.0366829075,2.28373861,16.269641876,18.30582428,235.28355408
0.0480142832,2.36993408,16.285261154,17.899253845,235.23561096
0.0480142832,2.60806036,16.519203186,17.323806763,235.16734314
0.0480142832,2.91402054,16.634954453,16.631872177,235.09936523
0.0480142832,2.56391549,16.676935196,15.365022659,235.26713562
0.0480142832,2.20245743,17.415384293,13.547814369,235.42095947
0.0500052869,2.32844591,18.504829407,11.957590103,235.31768799
0.0500052869,2.54296231,19.25280571,10.636086464,235.18634033
0.0500052869,2.84558702,19.648136139,9.7556018829,235.02062988
0.0500052869,3.28884721,19.812736511,9.3539266586,234.80897522
0.0500052869,3.70006585,19.8897686,8.9044704437,234.55352783
0.0373814479,4.10740042,19.971817017,8.4225769043,234.2845459
0.0373814479,4.19411755,19.986244202,8.3349962234,234.07575989
0.0856320038,4.96275854,12.537898064,48.285488129,245.53666687
0.0856320038,4.8178997,12.499358177,48.914962769,243.91844177
0.0335105024,2.4300468,15.672482491,15.321990967,233.21739197
0.0335105024,2.45938683,16.599424362,13.103852272,233.67248535
0.0335105024,2.59493136,17.093887329,11.434165955,233.96620178
0.0335105024,2.54869223,17.099876404,11.790278435,234.22164917
0.0335105024,2.49790287,16.98559761,12.625329971,234.44979858
0.0387709029,2.4676733,16.87600708,13.687725067,234.64916992
0.0387709029,2.48329711,16.756799698,14.818664551,234.81561279
0.0387709029,2.57100487,16.618049622,15.955463409,234.94883728
0.0387709029,2.53869963,16.262557983,17.990179062,235.06680298
0.0387709029,2.03762388,16.146558762,19.29822731,235.44497681
0.0366829075,1.89549291,16.378664017,17.805593491,235.81851196
0.0366829075,2.10015869,16.401237488,16.492925644,235.90130615
0.0366829075,2.17291594,16.420520782,16.508707047,235.94082642
0.0366829075,2.19562411,16.645479202,16.438798904,235.94633484
0.0366829075,2.22186828,16.767045975,16.276584625,235.91722107
0.0480142832,2.28353953,16.794189453,16.012973785,235.85369873
0.0480142832,2.48005176,17.029659271,15.584424019,235.76292419
0.0480142832,2.81602359,17.046409607,14.632493019,235.6653595
0.0480142832,2.62109351,17.177135468,12.81337738,235.76165771
0.0480142832,2.32641363,17.966794968,11.567863464,235.83485413
0.0500052869,2.47339129,19.036506653,10.943696022,235.67286682
0.0500052869,2.79158473,19.805242538,10.001838684,235.47315979
0.0500052869,3.25658751,19.908998489,9.5125703812,235.23477173
0.0500052869,3.73945332,19.895376205,9.390209198,234.99139404
0.0500052869,3.85920191,19.945772171,9.1611614227,234.74809265
0.1052507982,5.31882524,12.952150345,39.936691284,249.44058228
0.1052507982,5.14611149,12.653473854,42.792163849,248.37869263
0.1052507982,4.79107046,12.654906273,45.709274292,246.95806885
0.1052507982,4.42888927,12.574346542,48.435523987,245.45019531
0.0381657816,4.10107851,12.48127079,48.868328094,244.12524414
0.0381657816,3.9776392,12.353490829,47.264518738,242.89151001
0.0381657816,4.20835781,12.261278152,45.538597107,241.79556274
0.0381657816,4.70286894,12.615769386,43.472927094,240.89704895
0.0381657816,4.28782988,12.960129738,42.599819183,241.01765442
0.0159322526,2.71919584,16.617977142,11.263147354,228.45837402
0.0159322526,2.85021043,16.876489639,9.7886228561,228.8041687
0.0159322526,3.00086164,17.118013382,8.5855026245,229.10372925
0.0159322526,3.16479039,17.363203049,7.6533198357,229.36924744
0.0159322526,3.32880425,17.598020554,6.9427647591,229.60939026
0.0373102985,3.46383286,17.714118958,6.4402503967,229.83233643
0.0373102985,3.50273228,17.584579468,6.5979895592,230.04238892
0.0373102985,3.39017963,17.112747192,7.6079249382,230.28053284
0.0373102985,3.24744964,16.85133934,8.7411727905,230.56874084
0.0373102985,3.12141681,16.691226959,9.9297266006,230.88996887
0.0392694697,2.98308611,16.229082108,11.402440071,231.25639343
0.0392694697,2.85278463,15.985239983,12.664290428,231.67092896
0.0392694697,2.76857662,15.969231606,13.296334267,232.112854
0.0392694697,2.73479462,15.846191406,13.298307419,232.55476379
0.0392694697,2.66375971,15.526748657,13.775733948,232.97592163
0.0549617521,2.53934574,15.777091026,13.876218796,233.44718933
0.0549617521,2.55795383,16.589332581,11.995425224,233.88482666
0.0549617521,2.63110924,16.971168518,10.597076416,234.20774841
0.0549617521,2.58904076,16.878717422,10.803629875,234.50523376
0.0549617521,2.52204752,16.874794006,11.389351845,234.78663635
0.0600941256,2.45655251,16.984560013,12.142822266,235.04663086
0.0600941256,2.45444107,16.986656189,12.997862816,235.27406311
0.0600941256,2.51847625,16.866073608,13.959656715,235.46278381
0.0600941256,2.44760823,16.401578903,15.892295837,235.62493896
0.0600941256,2.00553966,16.278949738,16.98793602,235.99401855
0.0764094144,1.92409158,16.758047104,15.170366287,236.34762573
0.0764094144,2.11668754,17.023496628,13.629312515,236.4432373
0.0764094144,2.16622996,17.147157669,13.543516159,236.48582458
0.0764094144,2.18605351,17.278844833,13.451479912,236.48693848
0.0764094144,2.21077681,17.424367905,13.338774681,236.45129395
0.0947065055,2.2576406,17.684865952,13.19889164,236.37696838
0.0947065055,2.39885354,18.03644371,12.95110321,236.2699585
0.0947065055,2.73737764,17.989313126,12.345129013,236.14732361
0.0947065055,2.80737877,17.741983414,11.268709183,236.15284729
0.0947065055,2.75100374,17.975826263,10.589487076,236.1217804
0.0989123434,2.87836838,18.695655823,10.446670532,235.87815857
0.0989123434,3.28629661,19.53323555,10.06977272,235.61254883
0.0989123434,3.86158991,19.946670532,9.586066246,235.38267517
0.0989123434,4.00032234,19.972284317,9.3393764496,235.17378235
0.1052507982,5.5807066,14.760103226,32.203636169,251.37557983
0.1052507982,5.35908127,13.920633316,35.87587738,250.54714966
0.1052507982,4.9276104,13.060761452,40.087181091,249.60752869
0.1052507982,4.35345888,12.801454544,43.44940567,248.56491089
0.1052507982,3.92101383,12.826281548,46.373069763,247.36096191
0.0381657816,3.72495246,12.645025253,47.949207306,246.09263611
0.0381657816,3.72229481,12.401596069,47.697875977,244.85690308
0.0381657816,4.00598574,12.17670536,46.641670227,243.74284363
0.0381657816,4.55311871,12.527429581,43.893482208,242.83265686
