NDVI,TWI,Insolation,Slope,Elevation
0.0721796453,6.8513236,17.726222992,17.869361877,100.309021
0.0012192553,6.65084314,17.690513611,17.339521408,100.31871796
0.0358041525,7.41480589,17.026626587,18.170402527,100.32794952
0.0358041525,6.92163467,16.509208679,18.896562576,100.37480164
0.0770598426,6.69954729,16.901514053,19.273971558,100.45701599
0.0358041525,6.37542677,15.937301636,21.359262466,100.48387146
0.0721796453,6.5659337,17.482738495,18.401189804,100.51773834
0.0012192553,6.44594526,16.723415375,20.662435532,100.54286194
0.0358041525,7.27414179,16.875961304,19.386493683,100.63805389
0.0358041525,7.29612589,16.965459824,18.624664307,100.64447784
0.0721796453,6.46588945,17.243021011,19.264835358,100.73703003
0.0171300005,6.82830715,17.386508942,20.142881393,100.83412933
0.0358041525,7.3470397,16.852697372,19.638458252,100.94642639
0.0721796453,6.43269587,17.191204071,20.127529144,100.95600891
0.0721796453,6.54757309,17.292366028,20.671136856,100.95765686
0.0358041525,6.69616699,16.242155075,20.956930161,100.98936462
0.0770598426,6.9726882,16.486747742,20.580024719,101.04711151
0.0358041525,6.03886414,15.672727585,23.929758072,101.12083435
0.0721796453,6.17627907,16.238803864,23.409894943,101.20510864
0.0721796453,6.3666029,16.991815567,21.485309601,101.20600891
0.0358041525,7.14774847,16.710998535,20.260656357,101.28281403
0.0358041525,7.23899078,16.491847992,20.622390747,101.28791046
0.0721796453,6.30688572,16.749628067,22.228633881,101.46025085
0.0171300005,6.64176941,17.139663696,21.722772598,101.48188782
0.0770598426,6.46283245,16.136190414,21.412979126,101.55859375
0.0358041525,7.2746582,16.612312317,20.9388237,101.60714722
0.0770598426,7.03591251,16.136621475,21.436153412,101.6736145
0.0358041525,6.41152763,16.006464005,23.140542984,101.68286896
0.0721796453,6.26811647,16.703285217,22.932222366,101.70806122
0.0721796453,6.34795952,16.920938492,22.461862564,101.72338867
0.082720302,5.68642902,15.308870316,26.485464096,101.85174561
0.0358041525,7.23044491,16.269060135,21.57966423,101.96839142
0.0721796453,5.97462463,15.876726151,25.962423325,101.97930145
0.0358041525,6.95162249,16.480697632,21.961917877,101.9895401
0.0721796453,6.30939674,16.619140625,22.97949028,102.01244354
0.0171300005,6.26095963,16.86117363,23.08596611,102.10810852
0.0770598426,6.75171757,16.009078979,22.002073288,102.13736725
