NDVI,TWI,Insolation,Slope,Elevation
0.0362271257,8.23457718,18.336078644,5.2501368523,225.27201843
0.0362271257,8.20793629,18.211755753,5.1541585922,225.43650818
0.0038486184,6.48502827,17.73989296,8.6924762726,223.73587036
0.0038486184,6.35355425,17.630886078,9.6638822556,223.96809387
0.0038486184,6.81582546,17.755292892,10.50560379,224.2824707
0.0038486184,7.00711679,18.234651566,9.0516262054,224.57250977
0.0038486184,7.33853769,18.377140045,7.4308853149,224.74732971
0.0362271257,7.52353144,18.166526794,6.8269286156,224.9083252
0.0362271257,7.62404394,18.052362442,6.4612474442,225.06422424
0.0362271257,7.67501354,18.021881104,6.2311925888,225.21911621
0.0362271257,7.69478703,18.013120651,6.0468201637,225.37486267
0.0362271257,7.66493273,17.895463943,5.8957753181,225.53089905
0.0038486184,4.76678514,17.922124863,10.886886597,224.01525879
0.0038486184,4.59438753,17.771110535,11.398948669,224.21362305
0.0038486184,5.17762947,17.630935669,12.155643463,224.53422546
0.0038486184,5.46692562,18.245929718,10.658878326,224.83270264
0.0038486184,5.96359968,18.783208847,8.9122133255,224.9805603
0.0362271257,6.26126766,18.810745239,8.2673635483,225.11880493
0.0362271257,6.41167974,18.666873932,7.8778886795,225.25961304
0.0362271257,6.50579309,18.1833992,7.606315136,225.40380859
0.0362271257,6.57056189,18.180849075,7.3715934753,225.54925537
0.0362271257,6.55712938,18.426088333,7.1847677231,225.69535828
0.0031622553,2.89687395,17.985723495,16.279417038,231.41427612
0.0031622553,2.94563246,18.264932632,16.071052551,231.54971313
0.0031622553,2.89983916,18.633741379,15.893027306,231.65823364
0.0031622553,2.85220122,19.022787094,15.750614166,231.72627258
0.0031622553,2.88619161,19.52630806,15.739067078,231.74546814
0.014204625,3.10757279,19.876321793,15.855843544,231.71603394
0.014204625,3.36920238,19.062309265,15.866615295,231.65724182
0.014204625,2.96237421,18.310348511,15.126291275,231.81182861
0.014204625,2.55396104,20.44262886,13.932497025,231.95407104
0.014204625,2.69665694,22.508975983,13.262905121,231.85447693
0.0031622553,2.92653489,18.132440567,15.153692245,231.95275879
0.0031622553,2.98849463,18.523916245,14.702795982,232.08299255
0.0031622553,2.95101309,18.892490387,14.298864365,232.18719482
0.0031622553,2.90129638,19.400857925,13.951503754,232.25196838
0.0031622553,2.91727424,20.164196014,13.738565445,232.26945496
0.014204625,3.11906695,20.883955002,13.647215843,232.23936462
0.014204625,3.4150176,20.190006256,13.307759285,232.17796326
0.014204625,3.10569692,19.341480255,12.217827797,232.28173828
0.014204625,2.73879576,21.638631821,11.062968254,232.36888123
0.014204625,2.85949993,23.85733223,10.481715202,232.25689697
0.0031622553,2.91138458,18.608884811,14.385580063,232.45860291
0.0031622553,2.99578381,18.883508682,13.690541267,232.5737915
0.0031622553,2.97709823,19.165126801,13.029020309,232.66366577
0.0031622553,2.93934608,19.810459137,12.418797493,232.71533203
0.0031622553,2.95514774,20.938596725,11.947038651,232.72195435
0.014204625,3.13651323,22.224740982,11.610891342,232.68222046
0.014204625,3.46201754,21.683437347,10.892309189,232.60842896
0.014204625,3.28302932,20.725969315,9.4818677902,232.65559387
0.014204625,2.97431612,22.411905289,8.5069303513,232.68295288
0.014204625,3.08020139,23.934244156,8.1208553314,232.55145264
0.0031622553,2.85364747,18.948925018,13.867729187,232.94630432
0.0031622553,2.96624875,19.157648087,12.948540688,233.03637695
0.0031622553,2.96631575,19.673658371,12.064897537,233.10192871
0.0031622553,2.95755196,20.569719315,11.22358036,233.12937927
0.0031622553,3.00306892,22.047271729,10.507709503,233.11274719
0.014204625,3.16754031,23.437282562,9.9438247681,233.05154419
0.014204625,3.50136471,23.255653381,8.8874073029,232.95555115
0.014204625,3.50629663,22.74279213,7.2352776527,232.94204712
0.014204625,3.35971427,23.398046494,6.5391421318,232.90644836
0.014204625,3.44013309,23.975122452,6.4361629486,232.75016785
0.0031622553,2.76206255,19.10918808,13.512439728,233.42393494
0.0031622553,2.89644217,19.539480209,12.481853485,233.48016357
0.0031622553,2.9055624,20.28291893,11.588467598,233.51322937
0.0031622553,2.9105022,21.427200317,10.823667526,233.50735474
0.0031622553,2.97428799,22.984489441,10.200081825,233.45576477
0.014204625,3.1243062,23.942956924,9.6785793304,233.36102295
0.014204625,3.43640018,23.975255966,8.6105012894,233.23397827
0.014204625,3.62976575,23.95741272,6.9613237381,233.15202332
0.014204625,3.73080707,23.979633331,6.0002965927,233.04545593
0.014204625,3.82722926,23.999158859,5.7027258873,232.8591156
0.0138126239,2.71348691,18.017988205,20.9758358,232.18145752
0.0138126239,2.93671298,17.981328964,21.1009655,232.18426514
0.0138126239,3.02511668,17.247682571,22.208368301,232.21409607
0.0138126239,2.39718008,16.441255569,23.262443542,232.6098938
0.0138126239,2.11330891,17.033546448,21.876077652,233.0177002
0.0104207089,2.40011215,17.991880417,20.29309082,233.08322144
0.0104207089,2.56284952,18.367897034,19.872434616,233.12944031
0.0104207089,2.64079309,18.48707962,19.440713882,233.16075134
0.0104207089,2.72651672,18.496723175,18.899425507,233.18074036
0.0104207089,2.89121056,18.610624313,18.210243225,233.19664001
0.0171851851,2.62173462,19.493253708,13.526325226,233.89451599
0.0171851851,2.77279735,20.043731689,12.427674294,233.91445923
0.0171851851,2.81019831,20.838157654,11.525712967,233.91893005
0.0171851851,2.82431555,22.292907715,10.81603241,233.89064026
0.0171851851,2.87866473,23.597782135,10.275479317,233.8162384
0.0390236452,3.02619529,23.984937668,9.8364067078,233.6955719
0.0390236452,3.38229609,24,9.216884613,233.53834534
0.0390236452,3.66553569,24,8.1815166473,233.39117432
0.0390236452,3.7521708,24,6.8739862442,233.19438171
0.0390236452,4.02401161,24,5.8230233192,232.92747498
0.0257318076,4.31531048,24,5.2965540886,232.74156189
0.0257318076,4.44512987,24,5.1077270508,232.60043335
0.0257318076,4.3954792,24,4.8683590889,232.4299469
